Time=14.3s | BaseRaw=211.2 | CurrentRaw=283.2 | Change=0.0 => Floor (empty)
Time=14.4s | BaseRaw=211.2 | CurrentRaw=283.6 | Change=0.0 => Floor (empty)
Time=14.5s | BaseRaw=211.2 | CurrentRaw=285.2 | Change=0.0 => Floor (empty)
Time=14.6s | BaseRaw=211.2 | CurrentRaw=280.2 | Change=0.0 => Floor (empty)
Time=14.7s | BaseRaw=211.2 | CurrentRaw=287.8 | Change=0.0 => Floor (empty)
Time=14.8s | BaseRaw=211.2 | CurrentRaw=278.4 | Change=0.0 => Floor (empty)
Time=14.9s | BaseRaw=211.2 | CurrentRaw=289.0 | Change=0.0 => Floor (empty)
Time=15.0s | BaseRaw=211.2 | CurrentRaw=277.4 | Change=0.0 => Floor (empty)
Time=15.1s | BaseRaw=211.2 | CurrentRaw=289.2 | Change=0.0 => Floor (empty)
Time=15.2s | BaseRaw=211.2 | CurrentRaw=278.0 | Change=0.0 => Floor (empty)
Time=15.3s | BaseRaw=211.2 | CurrentRaw=288.8 | Change=0.0 => Floor (empty)
Time=15.4s | BaseRaw=211.2 | CurrentRaw=280.8 | Change=0.0 => Floor (empty)
Time=15.5s | BaseRaw=211.2 | CurrentRaw=286.2 | Change=0.0 => Floor (empty)
Time=15.6s | BaseRaw=211.2 | CurrentRaw=283.0 | Change=0.0 => Floor (empty)
Time=15.7s | BaseRaw=211.2 | CurrentRaw=283.6 | Change=0.0 => Floor (empty)
Time=15.8s | BaseRaw=211.2 | CurrentRaw=285.2 | Change=0.0 => Floor (empty)
Time=15.9s | BaseRaw=211.2 | CurrentRaw=280.0 | Change=0.0 => Floor (empty)
Time=16.0s | BaseRaw=211.2 | CurrentRaw=287.8 | Change=0.0 => Floor (empty)
Time=16.1s | BaseRaw=211.2 | CurrentRaw=278.4 | Change=0.0 => Floor (empty)
Time=16.2s | BaseRaw=211.2 | CurrentRaw=289.6 | Change=0.0 => Floor (empty)
Time=16.3s | BaseRaw=211.2 | CurrentRaw=278.2 | Change=0.0 => Floor (empty)
Time=16.4s | BaseRaw=211.2 | CurrentRaw=290.4 | Change=0.0 => Floor (empty)
T
